code,title,size,style,country,type,availability,price_gbp
HED24891,Glencairn Glass Pair - Presentation Set,0cl,Other,Scotland,Glasses,6.0,20.0
HED96515,Vin Jaune Rolet 2015,62cl,White,France,Regional France,7.0,65.0
HED96517,Askaneli Saperavi Premium 2019,75cl,Red,Georgia,Georgia,5.0,24.899999618530273
HED96625,Gevrey Chambertin Laboure Roi 2000,75cl,Red,France,Burgundy,9.0,32.79999923706055
HED21630,Elijah Craig Small Batch Ryder Cup Edition,70cl,Spirits,United States,Whiskey,5.0,45.400001525878906
HED96745,Cloudy Bay Sauvignon Blanc 2023,75cl,White,New Zealand,New Zealand,46.0,25.0
HED96746,L`Evangile 2004,75cl,Red,France,Bordeaux,11.0,210.0
HED96770,Chambertin Rossignol Trapet 2011,75cl,Red,France,Burgundy,4.0,250.0
HED96780,Cornas Granit 30 Vincent Paris 2010,75cl,Red,France,Northern Rhone,5.0,50.0
ZTAST461,Antinori Tasting - Tuesday 23rd April 2024 - 18.30 - 20.30,0cl,Other,Italy,Tastings & Events,8.0,125.0
HED96885,Bosman Twyfeling Cinsault 2021,75cl,Red,South Africa,South Africa,4.0,21.5
HED47096,Daftmill Summer Distillation 2011,70cl,Spirits,Scotland,Whisky,13.0,130.0
HED96926,Chianti Classico Riserva Ducale Ruffino 1966,75cl,Red,Italy,Italy,3.0,75.0
HED96977,Morey St Denis En La Rue de Vergy Lignier Michelot 2015,75cl,Red,France,Burgundy,4.0,60.0
HED96992,Les Pagodes de Cos 2009,75cl,Red,France,Bordeaux,12.0,85.0
HED00091,Hazelburn 13 Year Old Limited Edition (2021 Release),70cl,Spirits,Scotland,Whisky,3.0,155.0
HED97029,St Joseph Rouge Pierre Gonon 2008,75cl,Red,France,Northern Rhone,4.0,200.0
HED97059,Roc Breia Chardonnay Theo Dancer Magnum 2022,150cl,White,France,Burgundy,2.0,200.0
HED97061,Roc Breia Pinot Noir Theo Dancer Magnum 2022,150cl,Red,France,Burgundy,2.0,200.0
HED63865,Cocktail Elephant Jigger,0cl,OtherServing Accessories,10,19.9,,
HED85506,Tignanello 1994,75cl,Red,Italy,Italy,2.0,258.0
HED64817,Breckenridge Port Cask Finish,75cl,Spirits,United States,Whiskey,2.0,63.0
HED33318,D`Issan 1985,75cl,Red,France,Bordeaux,2.0,80.0
HED96001,Ceritas Peter Martin Ray Vineyard Cabernet Sauvignon 2017,75cl,Red,United States,USA,2.0,110.0
HED21596,Kavalan Solist Port Cask 57.8%,70cl,Spirits,"Taiwan, Province of China",Whisky,5.0,139.0
HED96497,La Clotte 2005,75cl,Red,France,Bordeaux,3.0,97.19999694824219
HED96593,Chambolle Musigny Les Charmes Amiot Servelle 2021,75cl,Red,France,Burgundy,8.0,140.0
HED96708,Cloudy Bay Te Koko 2020,75cl,White,New Zealand,New Zealand,31.0,45.0
HED96831,Dolcetto Giacosa 2022,75cl,Red,Italy,Italy,5.0,30.0
HED96894,Banyuls Coume del Mas Galateo 50cl 2021,50cl,Red,France,Regional France,5.0,27.5
HED97073,Nossa Missao Filipa Pato 2017,75cl,Red,Portugal,Portugal,9.0,130.0
HED97122,Mullineux Granite Chenin Blanc 2022,75cl,White,South Africa,South Africa,15.0,75.0
HED33472,Hine (Damaged Label) 1955,70cl,Spirits,France,Cognac,5.0,275.0
HED24377,Santadi Terre Brune 2019,75cl,Red,Italy,Italy,7.0,81.4000015258789
HED46926,Makers Mark Cellar Aged,70cl,Spirits,United States,Whiskey,13.0,225.0
HED21653,Henry McKenna 10 Year Old Single Barrel,75cl,Spirits,United States,Whiskey,2.0,88.0
HED70122,Patron Gran Platinum 175cl,175cl,Spirits,Mexico,Tequila,11.0,580.0
HED95385,Arnaldo Caprai Montefalco Sagrantino 1997,75cl,Red,Italy,Italy,2.0,108.0
HED50819,Bowmore 23 Year Old Celebration of the Cask (Exclusive to Hedonism Wines) 1995,70cl,Spirits,Scotland,Whisky,1.0,235.0
HED24635,Nuits St Georges Aux Lavieres Comte Liger Belair 2018,75cl,Red,France,Burgundy,6.0,1180.0
HED24838,Chablis Moreau Naudet 2021,75cl,White,France,Burgundy,12.0,34.20000076293945
HED97032,Ridge Santa Cruz Mountains Estate Cabernet Sauvignon 2005,75cl,Red,United States,USA,3.0,80.0
HED05504,Roda Aubocassa Extra Virgin Olive Oil,50cl,Other,Spain,Olive Oils,4.0,29.899999618530273
HED2941,R.L. Seale Taylor`s Velvet Falernum,70cl,Spirits,Barbados,"Liqueurs, Bitters & Other",5.0,19.100000381469727
HED2948,Bepi Tosolini Amaretto Saliza,70cl,Spirits,Italy,"Liqueurs, Bitters & Other",5.0,31.200000762939453
HED3032,Peychaud`s Bitters,14.8cl,Spirits,United States,"Liqueurs, Bitters & Other",10.0,11.0
HED3041,Eagle Rare 10 Year Old,70cl,Spirits,United States,Whiskey,13.0,42.0
HED3115,Glenfiddich 18 Year Old,70cl,Spirits,Scotland,Whisky,17.0,88.9000015258789
HED3175,Dalmore 18 Year Old,70cl,Spirits,Scotland,Whisky,18.0,275.0
HED4068,Briottet Creme de Cassis de Dijon 15%,70cl,Spirits,France,"Liqueurs, Bitters & Other",6.0,19.600000381469727
HED4503,Glengoyne 12 Year Old,70cl,Spirits,Scotland,Whisky,21.0,44.900001525878906
HED4690,Glenfarclas 10 Year Old,70cl,Spirits,Scotland,Whisky,9.0,41.20000076293945
HED50131,Hermitage 40 Year Old Grande Champagne (Exclusive to Hedonism Wines),70cl,Spirits,France,Cognac,58.0,245.0
HED52475,Riedel Bar Neat Glass - Two Pack,0cl,Other,Austria,Glasses,7.0,32.5
HED5303,Diplomatico Reserva Exclusiva,70cl,Spirits,Venezuela,Rum,21.0,39.900001525878906
HED53049,Perrier Jouet Grand Brut Half,37.5cl,White,France,Champagne,8.0,32.900001525878906
HED53098,Vivir Anejo,70cl,Spirits,Mexico,Tequila,2.0,58.0
HED53433,Deanston 12 Year Old,70cl,Spirits,Scotland,Whisky,8.0,43.5
HED53826,Leoville Poyferre 2005,75cl,Red,France,Bordeaux,6.0,185.0
HED5556,Billecart Salmon Brut Rose Half,37.5cl,Rose,France,Champagne,65.0,37.79999923706055
HED5628,Riedel Cabernet Magnum Decanter,0cl,Other,Austria,Decanters,14.0,65.0
HED60172,Hermitage Rouge Chave 2013,75cl,Red,France,Northern Rhone,2.0,455.0
HED6026,Tanqueray No. Ten Gin,70cl,Spirits,Scotland,Gin,20.0,35.70000076293945
HED6029,Kahlua Coffee Liqueur,70cl,Spirits,Mexico,"Liqueurs, Bitters & Other",13.0,17.899999618530273
HED6048,Royal Lochnagar 12 Year Old,70cl,Spirits,Scotland,Whisky,9.0,40.900001525878906
HED6062,Chivas Regal 12 Year Old,70cl,Spirits,Scotland,Whisky,17.0,34.900001525878906
HED6063,Chivas Regal 18 Year Old,70cl,Spirits,Scotland,Whisky,16.0,71.19999694824219
HED6065,Dubonnet,75cl,Spirits,France,Vermouth & Aromatised Wine,12.0,12.0
HED6107,Jose Cuervo Reserva de la Familia Extra Anejo (2023 Release),70cl,Spirits,Mexico,Tequila,22.0,145.0
HED6152,Ruinart Blanc de Blancs Half,37.5cl,White,France,Champagne,28.0,48.0
HED6157,Veuve Clicquot Magnum,150cl,White,France,Champagne,9.0,94.0
HED61921,Redbreast Lustau Edition,70cl,Spirits,Ireland,Whiskey,4.0,56.900001525878906
HED62438,Keigetsu Yuzusake,72cl,Spirits,Japan,Sake,5.0,28.5
HED6301,Masseto 2002,75cl,Red,Italy,Italy,12.0,1150.0
HED63692,Avion Reserva 44,70cl,Spirits,Mexico,Tequila,12.0,132.0
HED63751,Perrier Jouet Blanc de Blancs,75cl,White,France,Champagne,9.0,79.69999694824219
HED6406,Moet & Chandon Ice Imperial,75cl,White,France,Champagne,5.0,52.70000076293945
HED64257,Domaine de Chevalier Blanc 2016,75cl,White,France,Bordeaux,6.0,125.0
HED64734,Fortaleza Blanco,70cl,Spirits,Mexico,Tequila,14.0,64.19999694824219
HED6485,Dom Perignon 2002,75cl,White,France,Champagne,8.0,300.0
HED65217,Masseto 2014,75cl,Red,Italy,Italy,5.0,750.0
HED6541,Deutz Brut Classic,75cl,White,France,Champagne,20.0,45.70000076293945
HED67227,Bowmore 15 Year Old,70cl,Spirits,Scotland,Whisky,7.0,66.0
HED68190,Belvedere Bartezek Lake Vodka,70cl,Spirits,Poland,Vodka,10.0,41.400001525878906
HED68881,Cocchi Vermouth Amaro,75cl,Spirits,Italy,Vermouth & Aromatised Wine,13.0,30.700000762939453
HED70117,Hibiki Japanese Harmony,70cl,Spirits,Japan,Whisky,98.0,81.19999694824219
HED75115,Henri Giraud Esprit Nature,75cl,White,France,Champagne,3.0,62.29999923706055
HED76091,Boudier Creme Cassis De Dijon,50cl,Spirits,France,"Liqueurs, Bitters & Other",12.0,16.899999618530273
HED77605,Christian Drouin Selection Calvados,70cl,Spirits,France,Calvados,14.0,34.900001525878906
HED78081,Chartreuse Cuvee Des MOFS,70cl,Spirits,France,"Liqueurs, Bitters & Other",26.0,55.0
HED83589,Monkey 47 Gin Miniature,5cl,Spirits,Germany,Gin,9.0,8.199999809265137
HED8381,Chartreuse Green,70cl,Spirits,France,"Liqueurs, Bitters & Other",18.0,49.5
HED84060,Tarquin`s Cornish Gin,70cl,Spirits,England,Gin,13.0,32.70000076293945
HED85290,Pichon Baron 1996,75cl,Red,France,Bordeaux,3.0,198.0
HED85482,Pewter Decanting Funnel,0cl,Other,England,Serving Accessories,7.0,116.0
HED9099,Monkey 47 Sloe Gin,50cl,Spirits,Germany,Gin,8.0,38.0
HED85241,Mount Gay Black Barrel,70cl,Spirits,Barbados,Rum,5.0,39.70000076293945
HED50783,Frederic Savart L`Ouverture,75cl,White,France,Champagne,98.0,65.0
HED0384,Haut Brion 1982,75cl,Red,France,Bordeaux,3.0,1280.0
HED0570,Margaux 1983,75cl,Red,France,Bordeaux,4.0,775.0
HED0674,Pavie 2000,75cl,Red,France,Bordeaux,7.0,650.0
HED0722,Pichon Lalande 1996,75cl,Red,France,Bordeaux,15.0,400.0
HED0729,Pontet Canet 2008,75cl,Red,France,Bordeaux,9.0,125.0
HED1996,Fonseca Vintage 1963,75cl,Red,Portugal,Port ,4.0,430.0
HED5020,Grappa Sperss Gaja,50cl,Spirits,Italy,Grappa,3.0,52.5
HED5827,Ermitage Le Pavillon Chapoutier 2005,75cl,Red,France,Northern Rhone,7.0,330.0
HED6073,RedBreast 12 Year Old,70cl,Spirits,Ireland,Whiskey,6.0,55.900001525878906
HED62128,Pavillon Rouge Margaux 2009,75cl,Red,France,Bordeaux,20.0,210.0
HED6613,Ducru Beaucaillou 1982,75cl,Red,France,Bordeaux,2.0,595.0
HED6879,Bahans Haut Brion 1989,75cl,Red,France,Bordeaux,10.0,488.0
HED7002,Glenfiddich 30 Year Old,70cl,Spirits,Scotland,Whisky,3.0,700.0
HED64205,Brunello di Montalcino Riserva Vigna Paganelli Il Poggione 2007,75cl,Red,Italy,Italy,9.0,85.0
HED71060,Penfolds Bin 707 1998,75cl,Red,Australia,Australia,3.0,350.0
HED74970,Chase Sloe And Mulberry Gin,50cl,Spirits,England,Gin,4.0,23.700000762939453
HED80040,Aalto 2007,75cl,Red,Spain,Spain,39.0,60.0
HED80721,Le Pergole Torte 2010,75cl,Red,Italy,Italy,27.0,400.0
HED86144,Chateauneuf du Pape Vieux Telegraphe 2000,75cl,Red,France,Southern Rhone,7.0,80.0
HED68169,Bulleit Rye,70cl,Spirits,United States,Whiskey,12.0,34.20000076293945
HED78657,Keigetsu John Junmai Daiginjo Sparkling Half,37.5cl,Spirits,Japan,Sake,11.0,32.0
HED54649,Croft Vintage 2017,75cl,Red,Portugal,Port ,9.0,51.20000076293945
HED79819,Diplomatico No 3 Pot Still,70cl,Spirits,Venezuela,Rum,4.0,61.900001525878906
HED50688,Belgrave Half 2017,37.5cl,Red,France,Bordeaux,56.0,15.699999809265137
HED55024,Duhart Milon Half 2018,37.5cl,Red,France,Bordeaux,13.0,38.0
HED58379,Angludet Half 2019,37.5cl,Red,France,Bordeaux,77.0,17.5
HED58689,Marcassin Marcassin Vineyard Pinot Noir 2013,75cl,Red,United States,USA,23.0,250.0
HED59138,Cos D`Estournel Half 2019,37.5cl,Red,France,Bordeaux,121.0,75.0
HED59168,Charmes Chambertin David Duband 2018,75cl,Red,France,Burgundy,10.0,231.0
HED59373,St Pierre Magnum 2019,150cl,Red,France,Bordeaux,2.0,98.0
HED59576,Le Clarence de Haut Brion Magnum 2019,150cl,Red,France,Bordeaux,3.0,265.0
HED30917,Chateauneuf du Pape Beaucastel 2000,75cl,Red,France,Southern Rhone,5.0,100.0
HED32186,Chablis Bougros William Fevre Half 2019,37.5cl,White,France,Burgundy,20.0,33.0
HED25198,Vosne Romanee Sylvain Cathiard 2019,75cl,Red,France,Burgundy,7.0,270.0
HED25422,Riedel Stemless Wings Cabernet Sauvignon - Two Pack,0cl,Other,Austria,Glasses,22.0,30.0
HED33611,Cairanne Blanc Le Vallee Galuval 2019,75cl,White,France,Southern Rhone,3.0,24.0
HED42090,Evan Williams Single Barrel 2007,75cl,Spirits,United States,Whiskey,10.0,62.400001525878906
HED33738,Rauzan Segla 2020,75cl,Red,France,Bordeaux,70.0,128.0
HED43078,Worthy Park Estate 109,100cl,Spirits,Jamaica,Rum,2.0,43.0
HED33844,Jordan Cabernet Sauvignon 1985,75cl,Red,United States,USA,8.0,166.0
HED25620,Boatyard Old Tom Gin,70cl,Spirits,Northern Ireland,Gin,5.0,38.0
HED25713,Beychevelle 2020,75cl,Red,France,Bordeaux,9.0,85.0
HED34004,Les Arums de Lagrange 2020,75cl,White,France,Bordeaux,11.0,33.79999923706055
HED34064,Vallein-Tercinier Napoleon,70cl,Spirits,France,Cognac,19.0,56.5
HED34157,Clos du Clocher 2020,75cl,Red,France,Bordeaux,46.0,60.0
HED25945,English Whisky Co 9 Year Old Batch 4 TBWC,50cl,Spirits,England,Whisky,3.0,58.0
HED25963,Kamnik Ten Barrels Cabernet Sauvignon Reserva 2016,75cl,Red,Macedonia,Macedonia,20.0,36.79999923706055
HED34325,Warwick Estate Trilogy 2018,75cl,Red,South Africa,South Africa,4.0,37.20000076293945
HED26385,Whitcraft Winery Sta Rita Hills Pence Ranch Chardonnay 2018,75cl,White,United States,USA,2.0,58.70000076293945
HED34657,Askaneli Saperavi Reserve 2018,75cl,Red,Georgia,Georgia,4.0,29.799999237060547
HED26452,Sipello Bittersweet Aperitif,70cl,Spirits,United Kingdom,"Liqueurs, Bitters & Other",6.0,31.899999618530273
HED26459,Kavalan Solist Bourbon Cask 57.8%,70cl,Spirits,"Taiwan, Province of China",Whisky,5.0,155.0
HED35064,Dry River Lovat Syrah 2016,75cl,Red,New Zealand,New Zealand,4.0,74.9000015258789
HED45267,Melifera Gin,70cl,Spirits,France,Gin,4.0,39.92500019073486
HED22089,Compagnie des Indes Spiced Rum,70cl,Spirits,Mixed,Rum,2.0,33.79999923706055
HED35384,Chasse Spleen 2005,75cl,Red,France,Bordeaux,10.0,60.0
HED35591,Keenan Mailbox Vineyard Merlot 2017,75cl,Red,United States,USA,7.0,62.400001525878906
HED35696,Gobelsburg Tradition 10 Year Old,75cl,White,Austria,Austria,4.0,103.0
HED35792,Clos St Denis Michel Magnien (Ex Estate) 1984,75cl,Red,France,Burgundy,10.0,319.0
HED35843,Cloudy Bay Te Koko 2019,75cl,White,New Zealand,New Zealand,4.0,49.900001525878906
HED36499,Torbreck The Steading 2019,75cl,Red,Australia,Australia,11.0,41.79999923706055
HED36757,Pouilly Fuisse Tete de Cuvee Chateau Fuisse 2020,75cl,White,France,Burgundy,140.0,38.79999923706055
HED36761,Pouilly Fuisse Le Clos Chateau Fuisse 2020,75cl,White,France,Burgundy,19.0,67.80000305175781
HED37172,Domaine de Chevalier 2008,75cl,Red,France,Bordeaux,20.0,85.0
HED37591,Rathfinny Rose 2018,75cl,Rose,England,England,3.0,36.099998474121094
HED37678,Change of Scene Fiano 2021,75cl,White,Australia,Australia,8.0,20.5
HED37684,Santenay Clos Rousseau Camille Giroud 2020,75cl,Red,France,Burgundy,2.0,59.79999923706055
HED45948,Buckingham Palace Gin,70cl,Spirits,England,Gin,11.0,41.5
HED38602,La Tour Haut Brion 2005,75cl,Red,France,Bordeaux,11.0,130.0
HED38715,Bu N`Daw La Grange de Quatre Sous 2020,75cl,White,France,Regional France,4.0,28.700000762939453
HED38819,Leeuwin Estate Art Series Chardonnay 2019,75cl,White,Australia,Australia,11.0,89.9000015258789
HED38856,Batard Montrachet Henri Boillot 2020,75cl,White,France,Burgundy,6.0,840.0
HED38868,Gevrey Chambertin Cherbaudes Domaine Fourrier 2020,75cl,Red,France,Burgundy,2.0,298.0
HED38966,Graham`s Single Harvest Tawny 1974,75cl,Red,Portugal,Port ,2.0,350.0
HED46134,El Tequileno Reposado Rare,70cl,Spirits,Mexico,Tequila,12.0,157.0
HED39253,Chablis Les Roncieres Patrick Piuze 2021,75cl,White,France,Burgundy,13.0,77.80000305175781
HED39436,Doisy Daene 2005,75cl,White,France,Sauternes & Barsac,2.0,50.0
HED39684,Vina Progreso Overground Viognier 2021,75cl,White,Uruguay,Uruguay,5.0,25.399999618530273
HED22696,Susana Balbo Brioso 2020,75cl,Red,Argentina,Argentina,3.0,47.900001525878906
HED39745,Opus One 2019,75cl,Red,United States,USA,111.0,418.0
HED22802,Riedel Bar Highball Glass - Two Pack,0cl,Other,Austria,Glasses,12.0,32.5
HED90150,Flor de Pingus 2021,75cl,Red,Spain,Spain,47.0,95.0
HED90269,Poesia 2014,75cl,Red,France,Bordeaux,62.0,55.79999923706055
HED22910,Old Perth Vintage Collection Carn Mor 1994,70cl,Spirits,Scotland,Whisky,2.0,153.0
HED22962,Sugrue Cuvee Boz Blanc de Blancs 2015,75cl,White,England,England,6.0,68.0
HED90912,La Fleur Petrus 1983,75cl,Red,France,Bordeaux,2.0,245.0
HED23204,Collio Bianco Col Disore 2017,75cl,White,Italy,Italy,8.0,44.79999923706055
HED92234,Figeac Half 2012,37.5cl,Red,France,Bordeaux,21.0,160.0
HED23372,Cambria Katherine`s Vineyard Chardonnay 2021,75cl,White,United States,USA,4.0,35.599998474121094
HED92141,Roero Arneis Giacosa 2022,75cl,White,Italy,Italy,10.0,37.0
HED92378,Plan B Frespanol Shiraz 2020,75cl,Red,Australia,Australia,10.0,22.899999618530273
HED92516,Nuits St Georges Henri Gouges Half 2018,37.5cl,Red,France,Burgundy,75.0,30.0
HED23441,Crozes Hermitage Maison Les Alexandrins 2021,75cl,Red,France,Northern Rhone,12.0,30.600000381469727
HED92656,Dom Perignon 2013,75cl,White,France,Champagne,1313.0,180.0
HED23457,Louis Roederer Collection 244 Half,37.5cl,White,France,Champagne,4.0,30.333333333333332
HED37881,Giorgio Odero Frecciarossa Pinot Nero 2012,75cl,Red,Italy,Italy,1.0,43.45000076293945
HED38876,Chambolle Musigny Les Clos de L`Orme Sylvain Cathiard 2020,75cl,Red,France,Burgundy,6.0,549.0
HED22528,Dandelion Vineyards Enchanted Garden of the Eden Valley Riesling Half 2021,37.5cl,White,Australia,Australia,6.0,8.699999809265137
HED39636,Bollenberg Pinot Noir Valentin Zusslin 2018,75cl,Red,France,Alsace,20.0,52.099998474121094
HED23010,Planeta Dorilli Cerasuolo Vittoria 2018,75cl,Red,Italy,Italy,5.0,37.0
HED90870,Taittinger Brut Reserve 300cl,300cl,White,France,Champagne,2.0,280.0
HED91406,Clos de la Roche Domaine Dujac 1997,75cl,Red,France,Burgundy,6.0,2135.0
HED91565,Meursault Tessons Clos de Mon Plaisir Roulot 1998,75cl,White,France,Burgundy,5.0,798.0
HED92576,Saint Aubin Murgers des Dents de Chien Armand Heitz 2019,75cl,White,France,Burgundy,29.0,69.9000015258789
HED23452,Crozes Hermitage Blanc Pontaix Fayolle 2020,75cl,White,France,Northern Rhone,5.0,33.20000076293945
HED92961,Sancerre Clos la Neore Edmond Vatan Magnum 2018,150cl,White,France,Loire,8.0,995.0
HED0538,Leoville Las Cases 1986,75cl,Red,France,Bordeaux,5.0,628.0
HED51534,Chambolle Musigny Georges Roumier 2005,75cl,Red,France,Burgundy,5.0,870.0
HED53399,Benriach 21 Year Old The Twenty One,70cl,Spirits,Scotland,Whisky,7.0,143.0
HED50127,Brookie`s Dry Gin,70cl,Spirits,Australia,Gin,2.0,39.900001525878906
HED5854,Chambolle Musigny Arnoux Lachaux 2009,75cl,Red,France,Burgundy,31.0,545.0
HED6749,Mondavi Reserve Cabernet Sauvignon 1987,75cl,Red,United States,USA,13.0,268.0
HED78704,Del Maguey Vida,70cl,Spirits,Mexico,Mezcal,5.0,46.5
HED57207,Silver Oak Alexander Valley 1984,75cl,Red,United States,USA,5.0,464.0
HED57575,Clos des Demoiselles 2012,75cl,Red,France,Bordeaux,19.0,22.799999237060547
HED76231,Sori San Lorenzo Gaja 2014,75cl,Red,Italy,Italy,2.0,374.0
HED58652,Cedric Bouchard Cote de Val Vilaine Roses de Jeanne,75cl,White,France,Champagne,2.0,185.0
HED56267,La Garde Half 2018,37.5cl,Red,France,Bordeaux,13.0,11.0
HED59072,Sine Qua Non Profuga Grenache 2018,75cl,Red,United States,USA,11.0,475.0
HED30588,Pichon Lalande 2008,75cl,Red,France,Bordeaux,6.0,190.0
HED32326,Meursault Michelot Half 2019,37.5cl,White,France,Burgundy,136.0,20.0
HED33079,Cote de Beaune Blanc Joseph Drouhin Half 2018,37.5cl,White,France,Burgundy,115.0,18.0
HED25136,Tinta Roriz Quinta do Crasto 2017,75cl,Red,Portugal,Portugal,6.0,66.0999984741211
HED25807,Bayou White Rum,70cl,Spirits,United States,Rum,2.0,19.899999618530273
HED25964,Kamnik Merlot Single Vineyard 2018,75cl,Red,Macedonia,Macedonia,6.0,24.399999618530273
HED45151,Seventy One Gin,70cl,Spirits,England,Gin,26.0,168.0
HED45161,The Gauldrons,70cl,Spirits,Scotland,Whisky,6.0,49.5
HED34935,Tara Syrah 2016,75cl,Red,Chile,Chile,5.0,47.70000076293945
HED34855,Primitivo di Manduria Passito Dolce Naturale Attanasio 2017,50cl,Red,Italy,Italy,9.0,39.900001525878906
HED46643,Picon Club Aperitif A L`Orange,100cl,Spirits,France,"Liqueurs, Bitters & Other",3.0,22.200000762939453
HED21050,Edradour 10 Year Old Un-Chillfiltered Collection Signatory 2013,70cl,Spirits,Scotland,Whisky,7.0,60.5
HED23575,Morgon Vieilles Vignes Daniel Bouland 2021,75cl,Red,France,Burgundy,9.0,30.799999237060547
HED93173,Chablis Domaine William Fevre 2021,75cl,White,France,Burgundy,47.0,29.0
HED23625,Meursault Narvaux Jadot 2020,75cl,White,France,Burgundy,71.0,72.5999984741211
HED23634,Pernand Vergelesses Les Combottes Jadot 2020,75cl,White,France,Burgundy,6.0,42.79999923706055
HED46671,Craigellachie 13 Year Old Bas-Armagnac Finish,70cl,Spirits,Scotland,Whisky,5.0,63.900001525878906
HED46681,818 Reposado,70cl,Spirits,Mexico,Tequila,12.0,53.70000076293945
HED23918,Gevrey Chambertin Aux Combottes Arlaud 2021,75cl,Red,France,Burgundy,3.0,210.0
HED23935,Franz Haas Pinot Grigio 2022,75cl,White,Italy,Italy,11.0,21.200000762939453
HED93422,Stratus Cabernet Franc 2019,75cl,Red,Canada,Canada,6.0,47.29999923706055
HED93450,Croft Vintage 1994,75cl,Red,Portugal,Port ,5.0,72.80000305175781
HED93675,Brunello di Montalcino La Gerla 2018,75cl,Red,Italy,Italy,42.0,59.0
HED93687,Poliziano Vino Nobile di Montepulciano Half 2019,37.5cl,Red,Italy,Italy,18.0,18.0
HED93700,Puligny Montrachet Jacques Carillon 2021,75cl,White,France,Burgundy,94.0,112.0
HED24065,Henschke Hill of Grace 2018,75cl,Red,Australia,Australia,4.0,675.0
HED24068,Henschke Mount Edelstone 2018,75cl,Red,Australia,Australia,2.0,170.0
HED24079,Tenuta dell` Ornellaia Olive Oil 2022,50cl,Other,Italy,Olive Oils,3.0,55.0
HED24083,281 Chateau Minuty Magnum 2022,150cl,Rose,France,Regional France,6.0,150.0
HED46730,Lindores Single Malt Friar John Cor Cask Strength Congregation Chapter 2,70cl,Spirits,Scotland,Whisky,3.0,62.5
HED93874,Barbera d`Asti Coppo Pomorosso 1997,75cl,Red,Italy,Italy,6.0,112.0
HED24171,Dobogo Furmint 2019,75cl,White,Hungary,Hungary,7.0,30.0
HED24183,Arbois Tradition Villet 2021,75cl,Red,France,Regional France,4.0,47.79999923706055
HED94151,Two Hands Aerope Grenache 2011,75cl,Red,Australia,Australia,3.0,60.0
HED24263,Sauska Tokaji 5 Puttonyos 50cl 2019,50cl,White,Hungary,Hungary,11.0,38.0
HED94156,Poggio gli Angeli La Gerla 2021,75cl,Red,Italy,Italy,38.0,18.899999618530273
HED24270,Thorne and Daughters Paper Kite 2021,75cl,White,South Africa,South Africa,3.0,31.0
HED24292,Moscato d`Asti Bera Canelli 2022,75cl,White,Italy,Italy,4.0,20.0
HED24296,Terres d`Etoiles Gewurztraminer Mittnacht Freres 2022,75cl,White,France,Alsace,7.0,27.399999618530273
